#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
56285.26897000009  18.651  0.018
56286.366119999904  18.592  0.016
56288.342149999924  18.484  0.015
56289.35595999984  18.427  0.019
56290.29110000003  18.399  0.015
56291.296529999934  18.352  0.018
56292.30305999983  18.332  0.017
56293.343890000135  18.339  0.017
56294.3070700001  18.353  0.011
56295.271699999925  18.372  0.013
56296.31357000023  18.337  0.011
56297.31571000023  18.392  0.013
56300.297030000016  18.514  0.015
56304.33552999981  18.716  0.021
56307.34377000015  18.918  0.019
56308.29502000008  18.97  0.028
56309.312109999824  18.991  0.025
56310.237110000104  18.962  0.03
