#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
58408.99053  17.236  0.032
58408.99334  17.228  0.032
58412.96198  16.685  0.029
58412.96479  16.67  0.027
58414.6666  16.559  0.029
58414.66941  16.55  0.03
58415.25641  16.457  0.037
58415.25921  16.455  0.035
58417.28774  16.445  0.028
58417.29054  16.46  0.028
58419.30005  16.433  0.027
58419.30285  16.433  0.027
58421.69889  16.426  0.029
58421.70171  16.428  0.029
58422.292  16.425  0.036
58423.71564  16.489  0.03
58423.71846  16.494  0.03
58424.70022  16.546  0.031
58424.70303  16.557  0.028
58426.30096  16.659  0.028
58426.30378  16.648  0.028
58427.32022  16.662  0.031
58427.32303  16.659  0.031
58428.57208  16.79  0.03
58428.5749  16.797  0.03
58428.66145  16.77  0.03
58428.66426  16.785  0.028
58429.27095  16.871  0.027
58429.27376  16.863  0.026
58432.30286  17.115  0.031
58432.30568  17.121  0.033
58435.10124  17.468  0.032
58435.10406  17.452  0.033
58436.33789  17.649  0.029
58436.34071  17.635  0.032
58437.13317  17.762  0.029
58437.136  17.766  0.032
58438.68443  17.93  0.031
58438.68725  17.932  0.03
58440.84419  18.189  0.043
58440.84683  18.068  0.043
58442.04145  18.271  0.048
58450.18736  18.901  0.036
58450.18999  18.878  0.036
58451.27057  18.987  0.05
58451.27337  18.927  0.041
58453.04432  19.157  0.054
58456.22322  19.325  0.048
58456.22602  19.265  0.038
58458.03257  19.347  0.041
58458.03537  19.31  0.047
58459.51765  19.355  0.042
58459.52048  19.416  0.041
58465.99689  19.46  0.053
58483.96888  19.775  0.038
58483.97281  19.793  0.037
58496.93544  19.969  0.038
58496.93938  19.982  0.038
58510.11515  20.227  0.05
58510.11907  20.228  0.05
