#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58409.00995  17.322  0.056
58409.01184  17.344  0.056
58412.98142  16.755  0.057
58412.98331  16.77  0.057
58415.27579  16.685  0.061
58415.27766  16.692  0.062
58417.30702  16.678  0.055
58417.3089  16.7  0.055
58419.31934  16.762  0.055
58419.32122  16.718  0.055
58420.54397  16.752  0.054
58420.54587  16.74  0.051
58421.71834  16.779  0.057
58421.72023  16.791  0.055
58423.73515  16.803  0.055
58423.73705  16.811  0.056
58426.32044  16.953  0.055
58427.33969  16.971  0.054
58427.34157  16.996  0.055
58428.6809  17.088  0.055
58428.68279  17.094  0.055
58429.29039  17.144  0.048
58429.29229  17.12  0.048
58432.32234  17.349  0.055
58432.32424  17.343  0.055
58435.12071  17.394  0.053
58435.12259  17.384  0.053
58436.35733  17.378  0.057
58436.35922  17.382  0.056
58437.15264  17.377  0.05
58437.15453  17.364  0.049
58440.8622  17.326  0.055
58440.8639  17.344  0.06
58442.05815  17.314  0.055
58442.06005  17.263  0.056
58446.28826  17.189  0.064
58446.29016  17.285  0.067
58450.20222  17.371  0.058
58450.20392  17.364  0.06
58451.29006  17.311  0.054
58451.29193  17.363  0.06
58453.05919  17.237  0.055
58453.06107  17.405  0.054
58456.24199  17.614  0.059
58456.24387  17.569  0.057
58458.04887  17.694  0.056
58458.05074  17.716  0.064
58459.53715  17.753  0.051
58459.53904  17.76  0.056
58466.01808  18.105  0.066
58472.01399  18.415  0.054
58472.01584  18.356  0.061
58483.99263  18.811  0.055
58483.99448  18.825  0.056
58496.9592  19.317  0.06
58496.96105  19.307  0.06
