#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  Krisciunas
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
51313.33650000021  16.87  0.017
51314.31939999992  16.829  0.011
51314.32929999987  16.825  0.013
51315.15540000005  16.809  0.021
51315.16479999991  16.82  0.016
51316.299099999946  16.811  0.017
51316.31169999996  16.815  0.01
51317.32439999981  16.798  0.016
51317.335599999875  16.831  0.01
51318.17309999978  16.825  0.012
51322.16289999988  16.954  0.048
51336.14309999999  17.918  0.013
51336.169999999925  17.896  0.009
51339.32340000011  18.136  0.02
