#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                    dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|DECam|DECam_r          3731.0608721467092    All      -1.4549006596907201       0.3902058055491153         0.32198730706806783        0.6153806926085215         
Zeropoint     AB|DECam|DECam_i          4532.7729412047265    All      0.44881146816706874       0.2703977595380991         -1.1588433902876618        -0.10982907267048188       
Zeropoint     AB|DECam|DECam_z          5311.743232157205     All      2.002212681779255         0.33868752060559615        0.841589637376762          -0.5043085931117403        
Check         All|All|All               All                   All      0.9961234902556038        0.9992910856928106         0.0047335541571680295      0.0012430268262992872      
Lambda        AB|DECam|DECam_r          3731.0608721467092    All      -0.0024038847355508206    0.0005139473379935321      -0.0006778996602028302     0.0009201823518229854      
Lambda        AB|DECam|DECam_i          4532.7729412047265    All      -0.0002513857997532953    -0.00012896733068848136    -0.0012186134823847425     -1.450540000713219e-05     
Lambda        AB|DECam|DECam_z          5311.743232157205     All      0.0004929220912494997     6.173535185536165e-05      -0.00024299002629972865    -0.00015129523550397423    
MWEBV         All|All|All               All                   All      -0.09503660168677319      -1.8857827876281874        0.05827822216133854        -0.5807042571678537        
Redshift      All|All|All               All                   All      4.347084393684597         -0.4660049744540373        -3.1741568761419563        -1.7094295961466066        
