#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54834.17  16.097  0.005
54837.22  15.892  0.004
54838.18  15.85  0.006
54839.09  15.821  0.005
54840.12  15.795  0.005
54841.09  15.802  0.006
54842.09  15.802  0.007
54844.14  15.849  0.006
54845.14  15.875  0.004
54848.11  15.996  0.007
54855.11  16.497  0.004
54856.1  16.593  0.006
54859.13  16.865  0.004
54866.09  17.447  0.009
54867.11  17.52  0.008
54870.08  17.779  0.01
54871.07  17.82  0.011
54872.12  17.925  0.014
54874.03  18.03  0.014
54878.03  18.302  0.014
54884.03  18.544  0.009
