#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_I
@MAGSYS  Linear_AB11_off
51480.27  15.679  0.032
51481.33  15.636  0.024
51482.28  15.655  0.028
51483.2  15.701  0.022
51484.32  15.748  0.021
51485.26  15.703  0.03
51487.23  15.823  0.02
51488.24  15.897  0.024
51491.24  16.152  0.043
51492.23  16.027  0.2
51493.22  16.331  0.34
51494.22  16.259  0.034
51496.25  15.905  0.133
51498.19  16.178  0.03
51501.22  16.12  0.029
51506.18  16.146  0.035
51510.19  16.49  0.03
51514.24  16.818  0.045
51516.26  16.958  0.067
51518.22  16.999  0.045
51523.18  17.312  0.092
51529.13  17.592  0.1
51534.17  17.59  0.262
51538.16  18.016  0.093
