#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_R
@MAGSYS  Linear_AB11_off
51480.27  15.573  0.018
51481.33  15.539  0.012
51482.28  15.475  0.015
51483.2  15.461  0.015
51484.32  15.46  0.013
51485.26  15.452  0.013
51487.23  15.512  0.013
51488.24  15.564  0.011
51491.24  15.826  0.015
51492.23  15.954  0.044
51493.22  16.029  0.034
51494.22  16.069  0.016
51496.25  16.145  0.037
51498.19  16.172  0.015
51501.22  16.243  0.016
51506.18  16.486  0.022
51508.28  16.692  0.016
51510.19  16.859  0.021
51514.24  17.15  0.023
51516.26  17.253  0.024
51518.22  17.339  0.027
51523.18  17.51  0.036
51529.13  17.749  0.051
51534.17  17.895  0.176
51538.16  18.123  0.051
