#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
55829.25  15.788  0.009
55831.24  15.749  0.013
55833.3  15.762  0.011
55835.22  15.779  0.018
55837.25  15.824  0.015
55841.23  16.018  0.017
55844.22  16.203  0.078
55847.24  16.497  0.035
55850.2  16.79  0.024
55852.19  17.001  0.018
55854.18  17.194  0.02
55856.18  17.378  0.022
55858.19  17.571  0.02
55864.16  18.06  0.026
55867.14  18.264  0.092
55873.15  18.582  0.129
55890.14  18.787  0.063
55895.09  18.86  0.075
55900.12  18.816  0.102
