#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53144.25  15.694  0.022
53145.23  15.656  0.01
53146.25  15.585  0.015
53147.23  15.547  0.015
53148.21  15.536  0.022
53149.21  15.521  0.013
53150.21  15.538  0.011
53151.26  15.462  0.015
53157.22  15.698  0.026
53159.27  15.932  0.026
53161.22  16.057  0.019
53163.2  16.122  0.016
53165.25  16.233  0.02
53167.22  16.286  0.017
53169.22  16.264  0.021
53173.22  16.327  0.038
53175.2  16.397  0.028
53177.22  16.481  0.015
53179.2  16.501  0.019
