#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
53108.26  15.897  0.023
53109.28  15.914  0.026
53111.26  16.04  0.025
53116.24  16.252  0.037
53117.24  16.346  0.028
53118.25  16.506  0.032
53119.24  16.579  0.031
53120.23  16.589  0.032
53121.23  16.692  0.043
53129.27  16.735  0.04
53131.19  16.615  0.043
53133.27  16.602  0.022
53135.2  16.508  0.024
53137.19  16.414  0.025
53139.21  16.494  0.017
53145.21  16.766  0.029
53148.19  16.947  0.027
53151.23  17.188  0.025
53157.19  17.46  0.059
53161.2  17.56  0.041
53165.23  17.833  0.036
53169.19  17.997  0.034
53173.2  18.122  0.044
53177.2  18.555  0.06
