#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54409.29  18.138  0.039
54411.16  17.929  0.016
54413.21  17.907  0.039
54417.18  18.137  0.019
54418.22  18.254  0.017
54421.17  18.546  0.016
54422.16  18.587  0.044
