Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 51057.12439110111 0.9093531789932828
Redshift 0.013219145092702767 0 F
Color 0.12966727175287068 0.037768079254366434
X0 0.02027466397599254 0.0013114385718623034
X1 0.1703233860246281 0.38401293647739987
RestFrameMag_0_UX 14.63564855151282 0.0
RestFrameMag_0_B 14.875279925715775 0.07022934335549172
RestFrameMag_0_V 14.718713674020139 0.0
RestFrameMag_0_R 14.661146409102026 0.0
CovDayMaxDayMax 0.8269232041451895 -1
CovDayMaxRestFrameMag_0_B 0.028332883422591007 -1
CovDayMaxX1 -0.22461234381227901 -1
CovDayMaxColor 0.012947084532618414 -1
CovRestFrameMag_0_BDayMax 0.028332883422591028 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.004932160668143548 -1
CovRestFrameMag_0_BX1 0.00972634551627247 -1
CovRestFrameMag_0_BColor 0.002523294048369176 -1
CovX1DayMax -0.22461234381227888 -1
CovX1RestFrameMag_0_B 0.009726345516272477 -1
CovX1X1 0.14746593538199554 -1
CovX1Color 0.0052496772140053815 -1
CovColorDayMax 0.012947084532618437 -1
CovColorRestFrameMag_0_B 0.002523294048369176 -1
CovColorX1 0.005249677214005374 -1
CovColorColor 0.001426427810564104 -1

dmu_estimate 0.06244964384773319
FirstPhase  17.85952129579798
LastPhase  44.40856562662307
LatestNegPhase  1000
EarliestPosPhase  17.85952129579798
NightsNegPhase  0
NightsPosPhase  4

salt3source   1
salt2_version   salt3-f22
