#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
56951.65449  19.41  0.386
56951.65291  19.166  0.433
56955.64591  18.566  0.051
56955.6475  18.599  0.052
56959.86701  18.35  0.047
56959.86859  18.352  0.052
56966.77923  18.427  0.076
56966.77672  18.447  0.072
56966.43621  18.395  0.085
56966.43371  18.637  0.126
56969.84591  18.502  0.041
56969.87898  18.491  0.048
56969.88148  18.509  0.045
56969.84841  18.534  0.046
56973.58777  18.74  0.046
56973.59027  18.719  0.046
56978.48502  18.92  0.041
56978.48753  18.953  0.045
56982.20472  18.981  0.052
56982.20723  18.998  0.055
56986.86837  19.326  0.08
56986.86586  19.258  0.069
56986.80811  19.307  0.072
56986.8106  19.211  0.066
56990.12322  19.02  0.102
56990.12071  18.963  0.134
56994.79572  19.444  0.153
56994.79822  19.275  0.134
57000.52661  19.674  0.157
57000.49777  19.834  0.14
57002.51697  19.908  0.147
