#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
56959.8531  18.119  0.035
56959.85564  18.174  0.036
56966.76014  18.287  0.06
56966.75648  18.334  0.07
56966.41729  18.385  0.081
56966.41363  18.199  0.069
56969.85883  18.52  0.04
56969.82577  18.772  0.043
56969.86249  18.52  0.041
56969.82944  18.6  0.038
56973.57132  18.89  0.049
56973.56766  19.018  0.047
56978.46476  19.465  0.073
56978.46843  19.576  0.069
56982.18464  19.887  0.107
56982.1883  19.954  0.105
56986.84933  20.156  0.222
56986.84568  20.22  0.157
56986.78713  20.344  0.142
56989.53163  20.707  0.386
56989.80126  20.45  0.2
56989.80493  20.316  0.19
56990.10417  20.99  0.441
56994.77924  19.369  0.188
56994.77558  19.625  0.269
56995.7739  20.438  0.379
56996.11405  20.648  0.355
57000.51002  20.659  0.442
57000.47882  20.683  0.24
57000.47516  20.95  0.305
57002.50052  20.3  0.203
