#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_V_thick
@MAGSYS  Linear_AB11_off
49672.470000000205  14.8933  0.03
49674.45999999996  14.1633  0.03
49676.45999999996  13.722100000000001  0.03
49677.5  13.5721  0.04
49685.5  13.093  0.03
49686.49000000022  13.113299999999999  0.03
49689.529999999795  13.176  0.03
49693.529999999795  13.3578  0.04
49694.529999999795  13.3887  0.03
49695.47999999998  13.4399  0.03
49696.45999999996  13.5002  0.03
49699.47999999998  13.7126  0.04
49700.470000000205  13.7835  0.04
49702.45999999996  13.858  0.03
49704.560000000056  13.981000000000002  0.03
49706.560000000056  14.0634  0.06
49715.43000000017  14.546899999999999  0.05
49720.52000000002  14.8381  0.05
49724.50999999978  15.03  0.05
49726.47999999998  15.116  0.05
49736.35999999987  15.43  0.07
49740.35000000009  15.5797  0.05
49744.439999999944  15.669400000000001  0.05
49745.41000000015  15.6988  0.05
49749.49000000022  15.7967  0.05
49769.24000000022  16.2898  0.06
49783.35999999987  16.6356  0.07
49805.37999999989  17.0735  0.08
49843.299999999814  17.836599999999997  0.05
