#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_R_thick
@MAGSYS  Linear_AB11_off
49672.470000000205  14.631174999999999  0.02
49674.45999999996  13.96365  0.02
49676.45999999996  13.5415  0.02
49677.5  13.418275  0.02
49684.52000000002  13.0  0.03
49685.5  13.009675  0.02
49686.49000000022  13.02075  0.02
49689.529999999795  13.071825  0.02
49693.529999999795  13.269675  0.02
49694.529999999795  13.335375  0.02
49695.47999999998  13.421075  0.02
49696.45999999996  13.498925  0.02
49699.47999999998  13.7  0.04
49700.470000000205  13.734300000000001  0.04
49702.45999999996  13.786449999999999  0.03
49704.560000000056  13.817200000000001  0.03
49706.560000000056  13.8615  0.03
49715.43000000017  14.1173  0.04
49720.52000000002  14.398375  0.05
49724.50999999978  14.628375  0.05
49740.35000000009  15.237625  0.05
49744.439999999944  15.37225  0.05
49745.41000000015  15.402249999999999  0.06
49769.24000000022  16.10935  0.06
49783.35999999987  16.521825  0.0
49805.37999999989  17.1314  0.08
49843.299999999814  18.0799  0.05
