#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
55041.32  18.076  0.047
55043.27  17.7  0.035
55046.23  17.295  0.038
55048.3  17.165  0.039
55050.26  17.124  0.054
55052.24  17.151  0.036
55055.18  17.308  0.052
55056.19  17.386  0.055
55057.18  17.577  0.076
55058.23  17.507  0.038
55060.27  17.649  0.04
55062.22  17.744  0.038
55064.25  17.878  0.041
55067.19  18.161  0.056
55070.17  18.436  0.091
55073.17  18.624  0.121
55076.16  18.778  0.104
55079.16  18.853  0.236
55082.18  18.99  0.107
55085.15  19.328  0.147
55089.18  19.316  0.183
55092.14  19.488  0.213
55095.14  19.571  0.181
55098.14  19.871  0.267
55101.13  19.928  0.258
