#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56579.17745  17.355  0.036
56579.17871  17.341  0.036
56579.96048  17.321  0.033
56579.96169  17.103  0.03
56579.98019  17.319  0.037
56579.98139  17.323  0.05
56580.96789  17.117  0.038
56580.96911  17.089  0.039
56582.15226  16.86  0.034
56582.15347  16.919  0.036
56582.1704  16.907  0.035
56582.17161  16.907  0.036
56583.16633  16.758  0.034
56583.16755  16.783  0.037
56583.91357  16.457  0.043
56585.16538  16.533  0.037
56585.16659  16.525  0.033
56587.89383  16.367  0.036
56587.89504  16.368  0.036
56592.19027  16.451  0.036
56592.19148  16.44  0.036
56593.12303  16.362  0.032
56593.12429  16.335  0.029
56593.14227  16.363  0.031
56593.14354  16.348  0.029
56594.9503  16.425  0.032
56594.95157  16.389  0.033
56594.969  16.419  0.031
56594.97023  16.404  0.038
56599.1367  16.571  0.031
56599.13793  16.953  0.123
56599.97223  16.643  0.029
56599.97345  16.55  0.029
56599.99111  16.59  0.031
56599.99231  16.584  0.031
56601.95777  16.721  0.034
56601.95909  16.69  0.032
56603.84433  16.873  0.036
56603.84554  16.817  0.036
56605.91456  16.841  0.035
56605.91579  17.013  0.034
56612.12801  17.373  0.039
56612.14498  17.184  0.046
56612.14618  17.205  0.048
56613.06816  17.454  0.045
56613.06937  17.5  0.046
56614.20823  17.274  0.055
56614.88044  17.323  0.046
56616.88887  17.613  0.039
56616.89014  17.589  0.04
56617.88192  17.628  0.042
56617.88314  17.628  0.042
56619.85401  17.626  0.04
56622.78964  17.269  0.045
56624.05745  17.968  0.039
56624.05867  17.905  0.038
56626.17277  18.11  0.041
56626.17398  18.088  0.039
