#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|MEGACAMPSF|r           3493.5520714364256    All      -1.9723737338889629        -0.02491864671121391       0.08728280760786591        0.6382452220912139        
Zeropoint     AB|MEGACAMPSF|i           4273.4843835758675    All      2.5281119938402177         0.927385069408615          -0.6027391340390206        -0.5483069009104067       
Zeropoint     AB|MEGACAMPSF|z           4926.085265040917     All      0.4448761548237061         0.09761588970871315        0.5175644193092738         -0.09001756992495846      
Check         All|All|All               All                   All      1.0006144147749607         1.0000823124061142         0.0021080928781190833      -7.924874415121685e-05    
Lambda        AB|MEGACAMPSF|r           3493.5520714364256    All      -0.0019719449731911477     -3.703891926722044e-05     -0.0005514466252487714     0.0006056540280992983     
Lambda        AB|MEGACAMPSF|i           4273.4843835758675    All      -0.000493919199767321      -0.00016036726102356086    -0.002444409979991978      -4.33950656397715e-07     
Lambda        AB|MEGACAMPSF|z           4926.085265040917     All      -4.1161673132287385e-05    -9.007290375703446e-06     -4.6863715361811625e-05    8.382427932252685e-06     
MWEBV         All|All|All               All                   All      -0.43053317231538113       -1.812946898449752         0.03940225907504768        -0.44853928880817245      
Redshift      All|All|All               All                   All      4.0901551265259135         0.6196664139544339         -2.436669302438532         -1.2391897091223318       
