#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|r           3493.5520714364256    All      -1.8793445587494408        -0.02172179403636676       -0.005242736500421508      0.6048548891897447         
Zeropoint     AB|MEGACAMPSF|i           4273.4843835758675    All      2.4997228920633123         0.9338012154405106         -0.347535801442711         -0.525581134013177         
Zeropoint     AB|MEGACAMPSF|z           4926.085265040917     All      0.37950474929416844        0.08757268829029385        0.35147704796776313        -0.07940707017338472       
Check         All|All|All               All                   All      0.9998830826080403         0.9996521096944377         -0.0013014899753693854     -0.0001333149968169578     
Lambda        AB|MEGACAMPSF|r           3493.5520714364256    All      -0.001269216578239666      -2.516979288758144e-05     -0.0008363159157736862     0.00036790602765182076     
Lambda        AB|MEGACAMPSF|i           4273.4843835758675    All      -0.0004752503343303276     -0.00013789253777174093    -0.0027548765082037797     -1.3048952790010132e-05    
Lambda        AB|MEGACAMPSF|z           4926.085265040917     All      -3.6628864610436966e-05    -1.3074142166815547e-05    -0.00011078209379454435    2.72885198494099e-06       
MWEBV         All|All|All               All                   All      -0.43844582768530027       -1.8115979270202587        0.028931979492718973       -0.44598971275063715       
Redshift      All|All|All               All                   All      4.44264843767829           0.75617214876047           -0.6109039851775133        -1.2280684478459738        
