#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
56456.32  18.337  0.154
56457.3  18.128  0.1
56458.32  17.947  0.08
56459.26  17.877  0.103
56463.26  17.874  0.215
56465.26  17.523  0.18
56470.29  17.394  0.059
56472.27  17.569  0.081
56474.26  17.566  0.089
56476.26  17.95  0.132
56479.25  18.141  0.143
56481.24  17.973  0.077
56483.24  18.31  0.129
56485.23  18.537  0.17
56487.23  18.604  0.21
56489.26  18.43  0.113
56491.25  18.596  0.153
56493.22  18.667  0.212
56498.22  18.672  0.139
56500.27  19.033  0.293
56504.21  18.875  0.131
56506.21  18.87  0.161
56508.2  19.069  0.153
56510.22  19.017  0.145
56512.2  19.163  0.151
56514.21  19.119  0.202
56516.2  19.248  0.203
56518.21  19.387  0.345
56520.19  19.431  0.349
56522.21  19.307  0.513
56524.19  19.111  0.632
56528.21  19.126  0.387
56531.16  19.365  0.294
56533.18  19.293  0.315
56535.17  19.294  0.39
56537.15  19.132  0.615
56539.18  19.59  0.716
56541.16  19.464  0.262
56547.15  19.711  0.529
56549.17  19.678  0.628
56554.16  18.939  0.474
56565.14  19.409  0.719
