Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53679.8264954349 0.195779620545714
Redshift 0.110217 0 F
Color -0.08235974604407736 0.018578117094022142
X0 0.00028321846466664426 5.977965729148648e-06
X1 -1.9483196050663936 0.19336737710632143
RestFrameMag_0_UX 19.112007129692884 0.0
RestFrameMag_0_B 19.513332800948127 0.02291691620664459
RestFrameMag_0_V 19.59109206841933 0.0
RestFrameMag_0_R 19.61461390007442 0.0
CovDayMaxDayMax 0.03832965982102376 -1
CovDayMaxRestFrameMag_0_B -0.00037375067938769763 -1
CovDayMaxX1 0.01033841510804786 -1
CovDayMaxColor 0.0002832317108657632 -1
CovRestFrameMag_0_BDayMax -0.00037375067938769606 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0005251850484223695 -1
CovRestFrameMag_0_BX1 0.001416442996235086 -1
CovRestFrameMag_0_BColor 0.0002579100271063128 -1
CovX1DayMax 0.010338415108047873 -1
CovX1RestFrameMag_0_B 0.0014164429962350874 -1
CovX1X1 0.03739094252897832 -1
CovX1Color 0.0006091019645391889 -1
CovColorDayMax 0.0002832317108657621 -1
CovColorRestFrameMag_0_B 0.0002579100271063128 -1
CovColorX1 0.0006091019645391875 -1
CovColorColor 0.00034514643475919767 -1

dmu_estimate 0.052650923123106826
FirstPhase  -14.944930076640878
LastPhase  21.941667768642677
LatestNegPhase  -2.3505300629528034
EarliestPosPhase  0.3366689260764547
NightsNegPhase  6
NightsPosPhase  5

salt3source   1
salt2_version   salt3-f22
