#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53982.24  17.62  0.052
53984.22  17.517  0.039
53986.24  17.452  0.038
53988.22  17.52  0.044
53990.21  17.581  0.049
53992.17  17.643  0.061
53994.29  17.723  0.05
53996.16  17.843  0.054
53998.15  17.975  0.089
54000.15  18.104  0.062
54002.17  18.296  0.035
54004.15  18.354  0.042
54006.18  18.522  0.049
54008.13  18.62  0.055
54011.18  18.64  0.172
54015.18  18.934  0.138
54018.11  19.11  0.067
54022.12  19.292  0.105
54026.13  19.23  0.109
54030.1  19.414  0.081
