#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_B
@MAGSYS  Linear_AB11_off
51300.17  14.929  0.011
51303.18  14.072  0.01
51304.22  13.875  0.02
51305.2  13.772  0.022
51306.19  13.698  0.01
51307.19  13.653  0.011
51308.2  13.602  0.01
51309.19  13.606  0.01
51310.19  13.655  0.01
51311.19  13.754  0.014
51312.19  13.855  0.01
51313.19  14.008  0.012
51314.18  14.18  0.01
51315.19  14.356  0.01
51316.19  14.555  0.011
51317.19  14.714  0.012
51318.19  14.866  0.014
51319.18  15.051  0.012
51320.2  15.166  0.017
51322.19  15.385  0.017
51323.2  15.477  0.018
51324.19  15.577  0.012
51328.19  15.817  0.028
51329.19  15.864  0.027
51330.19  15.937  0.014
51334.19  16.083  0.022
51337.19  16.25  0.032
