#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
57981.72964  15.036  0.028
57981.73245  15.043  0.028
57982.30363  14.967  0.034
57982.30645  14.963  0.035
57984.02355  14.901  0.032
57984.02544  14.919  0.03
57985.26262  14.955  0.028
57985.2645  14.952  0.029
57986.2962  15.136  0.029
57987.72869  15.115  0.029
57987.73058  15.125  0.03
57989.27749  15.273  0.03
57989.27936  15.26  0.035
57992.24581  15.69  0.029
57992.2477  15.691  0.029
57992.71652  15.887  0.029
57994.00185  16.016  0.033
57996.05819  16.282  0.032
57996.06008  16.268  0.03
57997.95757  16.568  0.031
57997.95946  16.564  0.037
57999.04328  16.66  0.033
57999.04516  16.669  0.032
58001.6979  16.897  0.04
58004.02851  17.111  0.04
58004.0304  17.159  0.04
58007.00838  17.362  0.035
58007.01028  17.358  0.034
58007.67526  17.42  0.034
58007.67807  17.42  0.035
58011.65091  17.651  0.034
58011.65374  17.638  0.033
58015.5838  17.797  0.033
58015.58662  17.821  0.032
58022.11983  17.967  0.031
58022.12265  17.963  0.03
58029.11265  18.053  0.041
58029.11549  18.083  0.04
58036.94324  18.281  0.051
58036.94605  18.17  0.053
58044.5719  18.273  0.035
58044.57472  18.293  0.035
58053.11032  18.389  0.037
58053.11314  18.403  0.037
58063.05591  18.585  0.046
58063.0599  18.573  0.051
58069.45873  18.655  0.037
58069.4627  18.612  0.038
58079.42313  18.767  0.045
58079.42711  18.779  0.049
58097.03163  19.073  0.052
58097.0356  19.142  0.045
