#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
48420.37000000011  15.224  0.03
48438.279999999795  15.388  0.03
48439.24000000022  15.357  0.031
48440.14999999991  15.31  0.036
48442.20999999996  15.338  0.032
48458.18000000017  16.2  0.031
48478.200000000186  17.035  0.031
48478.200000000186  17.037  0.03
48495.10000000009  17.681  0.036
48505.049999999814  18.058  0.033
48508.080000000075  18.14  0.034
48552.029999999795  19.435  0.102
48553.06999999983  19.689  0.179
48553.06999999983  19.291  0.098
48555.080000000075  19.27  0.081
48555.080000000075  19.177  0.123
48559.049999999814  19.349  0.206
