#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_B
@MAGSYS  Linear_AB11_off
48419.330000000075  14.914  0.03
48419.330000000075  14.904  0.03
48420.37000000011  14.911  0.03
48420.37000000011  14.928  0.03
48428.39000000013  15.671  0.03
48438.279999999795  16.667  0.031
48439.24000000022  16.694  0.031
48440.14999999991  16.772  0.033
48440.14999999991  16.783  0.034
48441.24000000022  16.842  0.03
48442.20999999996  16.911  0.031
48442.20999999996  16.92  0.03
48443.27000000002  17.089  0.033
48443.27000000002  17.089  0.034
48449.22999999998  17.449  0.034
48449.22999999998  17.47  0.032
48458.18000000017  17.737  0.036
48478.200000000186  18.053  0.03
48478.200000000186  18.045  0.03
48481.14999999991  18.018  0.043
48505.049999999814  18.391  0.031
48508.080000000075  18.397  0.032
48552.029999999795  19.042  0.072
48552.029999999795  18.974  0.06
48553.06999999983  19.067  0.072
48553.06999999983  18.905  0.088
48555.080000000075  19.064  0.037
48555.080000000075  19.148  0.039
48571.049999999814  19.51  0.035
