Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54058.012330016616 0.1847103269198667
Redshift 0.03825057504735728 0 F
Color 0.26796388552221395 0.01808814839242652
X0 0.0009228293102065577 2.1213332700609025e-05
X1 -2.524258346085222 0.3228512297397216
RestFrameMag_0_UX 18.26441017474492 0.0
RestFrameMag_0_B 18.226780342042957 0.024958118562007393
RestFrameMag_0_V 17.956762076094694 0.0
RestFrameMag_0_R 17.77318555771793 0.0
CovDayMaxDayMax 0.034117904870844026 -1
CovDayMaxRestFrameMag_0_B 0.0017515178680701652 -1
CovDayMaxX1 0.01891662386305705 -1
CovDayMaxColor 0.0009156746107054101 -1
CovRestFrameMag_0_BDayMax 0.001751517868070166 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0006229076821552181 -1
CovRestFrameMag_0_BX1 0.004585450058317173 -1
CovRestFrameMag_0_BColor 0.0003647013240251686 -1
CovX1DayMax 0.01891662386305704 -1
CovX1RestFrameMag_0_B 0.00458545005831717 -1
CovX1X1 0.1042329165444505 -1
CovX1Color 0.00274480887848793 -1
CovColorDayMax 0.0009156746107054067 -1
CovColorRestFrameMag_0_B 0.00036470132402516845 -1
CovColorX1 0.00274480887848793 -1
CovColorColor 0.00032718111226644214 -1

dmu_estimate 0.04869469593123971
FirstPhase  -10.299156363220908
LastPhase  17.503510636204734
LatestNegPhase  -1.622161409870546
EarliestPosPhase  1.2154560890308632
NightsNegPhase  5
NightsPosPhase  7

salt3source   1
salt2_version   salt3-f22

COMPARISON_OF_INSTRUMENTS
Instrument|All	6.418724028530717
Instrument|CfA34_FLWO	6.433904241759215	0.08461165699956301
Instrument|SDSS	6.426640975540562	0.0410632936613081
