#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58091.73543  16.194  0.046
58091.73732  16.191  0.047
58095.33478  16.203  0.057
58095.33667  16.236  0.057
58099.71696  16.338  0.059
58099.71884  16.379  0.059
58101.31829  16.461  0.06
58101.32017  16.476  0.06
58103.0877  16.681  0.062
58103.08959  16.693  0.062
58105.35436  16.809  0.064
58105.35626  16.819  0.05
58115.32323  16.714  0.066
58115.32512  16.718  0.065
58119.30424  16.552  0.066
58119.30612  16.617  0.065
58121.29591  16.652  0.066
58121.2978  16.652  0.061
58128.35057  17.168  0.064
58128.35245  17.068  0.07
58134.36437  17.382  0.074
58134.36626  17.32  0.075
58157.58062  18.454  0.074
58157.58252  18.402  0.073
58164.93293  18.611  0.077
