#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|WFC3|WFC3_f125w        6075.432297543335     All      0.5895865054332119         0.9938098787735328         0.6758752511013217        0.1618300595248215        
Zeropoint     AB|WFC3|WFC3_f160w        7457.147594002379     All      1.1800534151489783         -0.731568120473014         -0.4570931457495937       -0.6430759923744908       
Zeropoint     AB|ACSWF|F850LP           4386.6167753326035    All      -0.7756176471261098        0.7405756479702319         -0.21840606433595935      0.48412757794212224       
Check         All|All|All               All                   All      0.9940222734560803         1.0028174062707507         0.00037604101576868554    0.002881645092452978      
Lambda        AB|WFC3|WFC3_f125w        6075.432297543335     All      -8.572535757059017e-05     -0.00018135090071243483    -0.0006681424244695095    -6.096451312513599e-05    
Lambda        AB|WFC3|WFC3_f160w        7457.147594002379     All      -0.0002380238409590029     0.00011612631926662154     -8.516959643026776e-05    0.0001115576304608071     
Lambda        AB|ACSWF|F850LP           4386.6167753326035    All      -0.00027960609275857557    0.0002676907922433931      -7.407162060521938e-05    0.0001749671247488774     
MWEBV         All|All|All               All                   All      -0.08204675253477456       -1.4233335792958712        0.0010966081597200434     -0.4368523099163567       
Redshift      All|All|All               All                   All      3.0593890584519627         -0.5836533459866899        -3.486041370864274        -1.3422247792335695       
