#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
52051.45  16.361  0.018
52052.47  16.374  0.016
52053.44  16.359  0.021
52054.44  16.339  0.021
52056.44  16.391  0.017
52058.41  16.44  0.017
52060.42  16.566  0.021
52062.43  16.677  0.057
52064.42  16.87  0.026
52068.41  17.081  0.034
52070.39  17.243  0.048
52072.41  17.33  0.052
52075.43  17.659  0.076
52076.4  17.728  0.037
52080.4  18.047  0.066
52084.37  18.265  0.076
52088.4  18.501  0.09
52092.38  18.764  0.116
52096.35  18.717  0.108
52100.35  18.944  0.136
