Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54393.320363557665 0.3291512998599812
Redshift 0.236763 0 F
Color 0.027222025281540593 0.035639304546584365
X0 4.5311901017536176e-05 1.788409426980689e-06
X1 -1.2686482484144705 0.39390843767017497
RestFrameMag_0_UX 21.204522602257274 0.0
RestFrameMag_0_B 21.50320102546153 0.042852778634297435
RestFrameMag_0_V 21.463589182157907 0.0
RestFrameMag_0_R 21.4372058632245 0.0
CovDayMaxDayMax 0.10834057819951526 -1
CovDayMaxRestFrameMag_0_B 0.0004407232331249135 -1
CovDayMaxX1 0.02081124315997049 -1
CovDayMaxColor 0.00028079432648519224 -1
CovRestFrameMag_0_BDayMax 0.0004407232331249308 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.001836360636680099 -1
CovRestFrameMag_0_BX1 0.010602959083035967 -1
CovRestFrameMag_0_BColor 0.0006967440822878711 -1
CovX1DayMax 0.020811243159970336 -1
CovX1RestFrameMag_0_B 0.010602959083035978 -1
CovX1X1 0.1551638572677581 -1
CovX1Color 0.0025584619560642284 -1
CovColorDayMax 0.0002807943264851747 -1
CovColorRestFrameMag_0_B 0.0006967440822878714 -1
CovColorX1 0.002558461956064229 -1
CovColorColor 0.0012701600285641888 -1

dmu_estimate 0.11486878349776102
FirstPhase  -9.658911657012444
LastPhase  32.31273691267597
LatestNegPhase  -3.999094052512721
EarliestPosPhase  0.04368779008931798
NightsNegPhase  5
NightsPosPhase  11

salt3source   1
salt2_version   salt3-f22
