#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
51698.44  17.709  0.041
51700.44  17.246  0.036
51701.42  17.071  0.021
51702.43  16.931  0.024
51705.48  16.707  0.043
51706.43  16.656  0.019
51707.42  16.622  0.025
51708.4  16.625  0.02
51709.34  16.631  0.022
51710.42  16.642  0.026
51711.41  16.662  0.026
51712.39  16.723  0.031
51713.38  16.778  0.029
51714.43  16.831  0.029
51715.42  16.859  0.025
51717.4  17.088  0.025
51719.42  17.238  0.023
51721.37  17.338  0.026
51723.38  17.52  0.039
51726.35  17.809  0.038
51729.37  18.067  0.034
51732.33  18.361  0.071
51735.33  18.547  0.07
51738.33  18.675  0.103
51744.29  18.87  0.113
51749.3  18.977  0.143
