#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_B
@MAGSYS  Linear_AB11_off
51698.44  17.833  0.032
51700.44  17.354  0.036
51701.42  17.17  0.025
51702.43  17.008  0.02
51705.48  16.843  0.029
51706.43  16.735  0.017
51707.42  16.826  0.042
51708.4  16.802  0.02
51709.34  16.904  0.035
51710.42  16.937  0.026
51711.41  17.056  0.033
51712.39  17.123  0.037
51713.38  17.222  0.043
51714.43  17.358  0.03
51715.42  17.367  0.035
51717.4  17.726  0.031
51719.42  18.002  0.053
51721.37  18.266  0.048
51723.38  18.509  0.068
51726.35  18.908  0.09
51729.37  19.164  0.149
51732.33  19.435  0.162
51735.33  19.562  0.118
51738.33  19.643  0.291
51744.29  19.647  0.188
51749.3  19.959  0.23
