45 45
5.357212275798786e-07  6.205500920066968e-08  8.461722148172907e-08  7.79490852684629e-08  7.392162785920505e-08  6.722481357311103e-08  5.735758659257698e-09  1.6577615336962422e-09  7.497696755841722e-09  5.708647296849423e-09  -9.680816909890542e-10  -3.178996733130266e-09  4.723756676441343e-09  -5.521600210277242e-10  2.9829358052064664e-10  6.524968623482262e-09  7.020852497970326e-09  4.828079438540624e-11  -6.283993118965278e-09  -2.268844509048713e-09  -9.237538787873949e-09  1.8237520492463848e-09  0.0  0.0  3.969388486966358e-10  -1.7445228613442442e-09  2.248294504389767e-10  2.081181501607863e-10  -1.4920833603851907e-09  -4.835405909252347e-10  -1.1839125998699388e-09  0.0  0.0  0.0  -1.9606544048300797e-09  2.544305625514819e-09  -1.9242614720745573e-09  4.01544382660729e-09  -1.3172031544565424e-09  1.0956171027978931e-08  1.1923424495548914e-09  1.3759262388697621e-09  1.2099440930726083e-08  4.61883185112047e-09  -2.003408925695505e-09  
6.205500920066968e-08  4.2217793893313694e-07  6.827304475819998e-08  6.615970964551335e-08  6.817233204694861e-08  5.242419477311267e-08  8.864106758414853e-09  1.5102227843078972e-09  -1.2743760541662653e-11  -2.292588247288213e-09  -2.1662366251887923e-09  -7.6213088578592e-09  -1.3883709532908578e-09  2.226887652620027e-09  2.252381508024894e-09  7.198736404087614e-09  8.049790643941863e-09  -3.377052879310439e-09  2.595919103369074e-09  -2.526799481361336e-09  2.7379578086775213e-09  -6.39933454660876e-09  0.0  0.0  -2.961553369368125e-10  3.4112883365911947e-09  9.040768144612731e-10  -2.110931942545734e-10  3.187430367180397e-09  1.1557520508779016e-09  -8.663442701880095e-10  0.0  0.0  0.0  -2.4151925727204244e-09  -1.0508508364092334e-10  -1.28477686130527e-10  1.744550205396021e-09  -1.1038493691185666e-09  5.5767044380892925e-09  5.025420278949151e-09  4.067619084101723e-09  5.098228514228669e-09  8.511650106074222e-09  8.05702494389799e-09  
8.461722148172907e-08  6.827304475819998e-08  6.252078628062108e-07  8.907395001653531e-08  9.092943603196664e-08  7.825232502405707e-08  1.0424075843317242e-08  -4.798051399467753e-10  8.546227944137903e-09  9.148611779589828e-10  -2.900488030558051e-09  1.599271414334236e-08  1.6201011438107517e-09  6.171135645823966e-09  8.962602504935275e-10  1.06108892292825e-08  -2.339138791933517e-10  5.718963634499949e-09  5.175489681344667e-09  -6.593226001485113e-10  -1.581651061357896e-08  3.6012840132951344e-09  0.0  0.0  -1.1379178858773325e-09  -1.2648747460786457e-09  -5.733573544245745e-10  2.35272723354691e-09  1.9897061854066403e-09  -1.9589920332805324e-10  9.717770306416012e-09  0.0  0.0  0.0  5.1181698234804434e-09  7.677806858630179e-09  -2.2993893125233536e-09  6.816982872709216e-09  2.211272457129853e-08  1.3624874820137256e-09  -1.4547756290101223e-09  6.196309904793444e-09  1.0101882570199001e-08  -1.4012865907285626e-09  6.140435859111385e-09  
7.794908526846292e-08  6.615970964551335e-08  8.907395001653534e-08  5.580368851277004e-07  8.480850976862612e-08  7.836543948071754e-08  -1.7455094502756083e-10  7.2203645279554885e-09  -5.048173960622747e-09  6.482050978288431e-09  1.3329325323028072e-08  9.501111245610758e-09  5.141755271659773e-09  7.780227307564357e-09  -2.6159453598740963e-09  5.445479285801033e-09  7.23131099396106e-09  -1.0080618423269555e-09  5.982231962875522e-10  -3.360092998906703e-09  3.18517537800988e-09  1.8797076114944463e-09  0.0  0.0  2.065933589886259e-09  -2.8357604342408774e-09  2.170935507573065e-09  -6.255747983395737e-10  3.7066702692533088e-09  1.3816504666995795e-09  1.5407549221101329e-09  0.0  0.0  0.0  3.1877931166083897e-10  3.418469159063234e-09  6.960201129955571e-09  -1.9745609325005977e-10  -1.3429705985752273e-09  7.395662866028323e-09  6.70030107648221e-09  -1.1068383600923926e-09  7.474683567142106e-09  6.992485543891423e-09  6.240287207520619e-09  
7.392162785920504e-08  6.81723320469486e-08  9.092943603196664e-08  8.480850976862608e-08  5.846544356612464e-07  7.924313785218141e-08  -2.300360603285409e-09  6.344817264870013e-09  5.070680966727331e-09  -3.037881067545534e-09  3.280044535425421e-09  1.1183216979412705e-08  4.205987452069059e-09  8.43615330512051e-09  -2.9055018751260004e-09  6.965162247218776e-09  4.807497786460322e-09  -5.664317135309154e-10  -4.679148090363316e-09  -3.3837326313278215e-09  -2.167379481750727e-09  -2.082304387918512e-09  0.0  0.0  1.7003475899934078e-10  5.048335859187504e-09  1.0095347444651825e-09  -6.822557295882851e-10  1.7569499864607307e-09  2.368515889484403e-09  7.729597398546681e-10  0.0  0.0  0.0  4.290922230560574e-09  5.26632785623709e-09  -1.4779419645573977e-09  -7.749234426866677e-10  6.27053534996006e-11  5.832149724712316e-09  1.0818173883472752e-08  2.150205480301381e-09  7.412387755776622e-09  4.0677724450647814e-09  5.7499171009631354e-09  
6.722481357311103e-08  5.2424194773112676e-08  7.825232502405709e-08  7.836543948071754e-08  7.924313785218144e-08  4.3682370874787394e-07  3.2216482656742593e-09  1.3174387694963046e-09  5.728041198244741e-09  9.383730348682644e-09  1.4985395388334207e-08  4.80725426830234e-09  3.321969658479731e-10  1.8374551690391368e-09  -1.2521229086472155e-09  1.9699839473369233e-09  1.9459100874413957e-09  -1.5193752085615535e-09  -1.839544187182733e-10  -2.579541468624383e-09  2.251652960893625e-10  -1.1731160434221747e-09  0.0  0.0  1.0741579298414395e-10  -1.24923725304795e-09  -7.214133544943088e-10  2.7059237671116513e-09  -6.861933351729122e-10  3.4887280533437297e-10  6.755133492441814e-10  0.0  0.0  0.0  2.2242607795276924e-09  2.837168609858059e-09  9.745047598604685e-10  -4.3316206446676995e-09  -4.473515166049891e-09  1.3729560616633864e-09  4.0667440807705195e-09  -6.156591541506454e-10  1.7887977365067846e-09  2.121610196785706e-09  1.4079490110162543e-09  
5.735758659257696e-09  8.864106758414848e-09  1.0424075843317239e-08  -1.7455094502756122e-10  -2.3003606032854103e-09  3.2216482656742576e-09  3.727427973077818e-07  -8.337457606765207e-09  -5.8312287448307245e-09  -5.30620008877305e-09  -9.458321583197567e-09  -1.0404369462855433e-08  -7.80860776852632e-09  -1.043870861799145e-08  -9.67904143355494e-09  -1.0033258580625509e-08  -1.1177634455344958e-08  -1.1834643232879013e-08  -1.1043346211005421e-08  -1.1007077248604114e-08  -9.552443654581757e-09  -1.0356154071658709e-08  0.0  0.0  -1.3293491264741305e-09  -1.8750445310259317e-09  -1.6589201269182932e-09  -1.1258032836538579e-09  -3.2842113554109244e-09  -2.048298738330715e-09  -2.5068330889926686e-09  0.0  0.0  0.0  -2.7073289041360413e-09  -7.740590430917797e-10  -2.4652662879179896e-09  -3.279772572458979e-09  -2.423384074181571e-09  -1.569911401987547e-08  -1.3335906378515108e-08  -1.4947671827309666e-08  -1.6132457300850077e-08  -1.1648044047714422e-08  -1.1638742286931851e-08  
1.6577615336962442e-09  1.5102227843078983e-09  -4.798051399467732e-10  7.220364527955495e-09  6.344817264870013e-09  1.3174387694963054e-09  -8.337457606765215e-09  3.685597335673212e-07  -5.94863035400062e-09  -5.215623352843251e-09  -8.949805000315301e-09  -1.1776173421011494e-08  -9.622880464453891e-09  -1.1002095610736171e-08  -8.485060806838606e-09  -9.134078173753532e-09  -1.1183844198113932e-08  -9.833258956875386e-09  -1.0003330387554459e-08  -9.498183784731302e-09  -8.98343319506468e-09  -9.505783204800317e-09  0.0  0.0  -9.128871294494296e-10  -1.4449814045071446e-09  -1.2751418873151566e-09  -1.0557330578623347e-09  -2.757713869087253e-09  -1.7400264963955927e-09  -1.5723871451402652e-09  0.0  0.0  0.0  -2.561704272985218e-09  -8.73889716218102e-10  -2.2253582278171978e-09  -3.3779470199379592e-09  -2.687280071993301e-09  -1.700374033408293e-08  -1.4107538186903762e-08  -1.528268761513423e-08  -1.600821012073712e-08  -1.1640468882798539e-08  -1.264371234051912e-08  
7.497696755841724e-09  -1.2743760541662427e-11  8.546227944137912e-09  -5.048173960622748e-09  5.070680966727334e-09  5.7280411982447426e-09  -5.831228744830737e-09  -5.948630354000628e-09  2.2734329723100724e-07  -6.4602268404995634e-09  -8.989812400247191e-09  -7.984552092347492e-09  -5.015181374493261e-09  -6.53189012593302e-09  -4.2428871865977856e-09  -5.3119365511165965e-09  -6.47055564329952e-09  -4.3300400392446255e-09  -5.058311738139638e-09  -4.187854512921009e-09  -5.063626678801109e-09  -4.32669124257326e-09  0.0  0.0  -1.7926229719310243e-09  -2.480652512113978e-09  -1.957637604449833e-09  -1.6710427757287605e-09  -2.8035154090942694e-09  -2.6805593523001803e-09  -2.3226843136950738e-09  0.0  0.0  0.0  -4.049696761125613e-09  -5.817226469562e-10  -3.851480837696896e-09  -5.115578183347823e-09  -3.6150274314228268e-09  -8.93440157977996e-09  -9.099458760374773e-09  -8.397995741182499e-09  -8.8190335558397e-09  -7.0868826290272755e-09  -6.789246135836824e-09  
5.708647296849424e-09  -2.292588247288212e-09  9.148611779589826e-10  6.48205097828843e-09  -3.0378810675455354e-09  9.383730348682641e-09  -5.3062000887730495e-09  -5.215623352843245e-09  -6.460226840499562e-09  2.1546627917368568e-07  -1.0434932007896988e-08  -7.30449939839523e-09  -4.44840360928544e-09  -5.801101430076546e-09  -3.796630283407255e-09  -4.8370049592697355e-09  -5.661516272856893e-09  -3.7496008446713155e-09  -4.331174258001175e-09  -3.6074820745770728e-09  -4.54044873432133e-09  -3.6503523826602986e-09  0.0  0.0  -2.4561351237134685e-09  -2.249711191831162e-09  -2.4097435788488754e-09  -2.045925367638617e-09  -2.76253527565576e-09  -2.9732862372767047e-09  -2.6019357594930164e-09  0.0  0.0  0.0  -5.297284059644236e-09  -7.809525065724367e-10  -4.627557931601498e-09  -6.670672430864902e-09  -3.6664527393777096e-09  -7.95958480698691e-09  -8.235780122412076e-09  -7.690451559286575e-09  -8.077488676721151e-09  -6.245474105972476e-09  -6.163101397195253e-09  
