#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54561.99  16.912  0.006
54563.98  16.924  0.007
54566.02  16.947  0.008
54567.99  17.017  0.006
54569.01  17.029  0.013
54569.99  17.105  0.006
54571.98  17.222  0.007
54573.0  17.286  0.005
54573.97  17.36  0.01
54575.0  17.423  0.009
54575.98  17.508  0.009
54579.99  17.906  0.007
54589.01  18.682  0.01
54590.97  18.804  0.023
54594.98  19.152  0.014
54598.98  19.433  0.018
54605.96  19.624  0.06
