#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54392.1  14.119  0.008
54394.09  13.921  0.01
54395.09  13.848  0.006
54398.0  13.741  0.01
54400.09  13.699  0.006
54403.06  13.71  0.009
54407.11  13.841  0.005
54409.07  13.946  0.008
54411.08  14.077  0.008
54413.09  14.211  0.005
54417.13  14.422  0.007
54421.05  14.602  0.007
54426.06  14.873  0.007
54428.07  14.981  0.006
54430.05  15.111  0.008
54435.04  15.446  0.006
54440.06  15.674  0.006
54443.13  15.761  0.006
54445.05  15.82  0.008
54449.05  15.94  0.007
54455.03  16.091  0.008
54456.05  16.118  0.009
54457.03  16.171  0.011
54466.03  16.381  0.015
54470.05  16.486  0.009
