#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N1_B
@MAGSYS  Linear_AB11_off
54394.17  14.128  0.01
54400.21  14.045  0.035
54401.25  14.035  0.01
54414.25  15.036  0.011
54416.21  15.205  0.02
54430.12  16.465  0.019
54431.04  16.58  0.019
54449.12  17.068  0.013
54450.08  17.052  0.018
54478.08  17.442  0.047
