#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
54388.29  14.804  0.023
54391.21  14.14  0.032
54402.19  13.923  0.03
54404.25  14.014  0.02
54406.21  14.107  0.025
54408.22  14.242  0.021
54410.21  14.411  0.03
54412.22  14.471  0.011
54414.17  14.481  0.038
54416.19  14.422  0.05
54418.19  14.399  0.01
54421.15  14.322  0.01
54426.24  14.126  0.047
54432.15  14.399  0.028
54435.15  14.661  0.046
54443.17  15.071  0.035
54447.13  15.267  0.031
54459.09  15.842  0.04
