Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54349.42421947352 0.6459883402672421
Redshift 0.178393 0 F
Color -0.0745666677782029 0.026569138903271977
X0 0.00011735823051642615 3.678015302719827e-06
X1 -0.7085212574001918 0.40941469465612795
RestFrameMag_0_UX 20.025294511382995 0.0
RestFrameMag_0_B 20.469549695936635 0.03402704998400956
RestFrameMag_0_V 20.52837990472632 0.0
RestFrameMag_0_R 20.56785987355024 0.0
CovDayMaxDayMax 0.41730093576122607 -1
CovDayMaxRestFrameMag_0_B 0.004754294242281924 -1
CovDayMaxX1 -0.17451148350317267 -1
CovDayMaxColor 0.0021636331108532258 -1
CovRestFrameMag_0_BDayMax 0.004754294242281929 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0011578401306142848 -1
CovRestFrameMag_0_BX1 0.0040664015389512585 -1
CovRestFrameMag_0_BColor 0.00044999391109025477 -1
CovX1DayMax -0.17451148350317267 -1
CovX1RestFrameMag_0_B 0.0040664015389512585 -1
CovX1X1 0.16762039220037048 -1
CovX1Color 0.00019075482288615362 -1
CovColorDayMax 0.0021636331108532227 -1
CovColorRestFrameMag_0_B 0.00044999391109025477 -1
CovColorX1 0.0001907548228861552 -1
CovColorColor 0.0007059191420613605 -1

dmu_estimate 0.09564463842526805
FirstPhase  -2.6664580267543965
LastPhase  37.23767667194522
LatestNegPhase  -0.9414825728921882
EarliestPosPhase  7.504450150739991
NightsNegPhase  2
NightsPosPhase  8

salt3source   1
salt2_version   salt3-f22
