#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
58437.86696  17.127  0.058
58437.86884  17.142  0.055
58438.80171  16.811  0.057
58438.80361  16.85  0.059
58440.0399  16.804  0.055
58440.04178  16.775  0.054
58441.49978  16.324  0.052
58443.11089  16.115  0.053
58443.11279  16.118  0.052
58445.79417  16.026  0.056
58445.79606  16.021  0.055
58449.83093  16.109  0.05
58449.83262  16.098  0.05
58456.10462  16.306  0.054
58456.10649  16.318  0.053
58457.82577  16.427  0.061
58457.82765  16.409  0.055
58464.07682  16.899  0.059
58464.07869  16.887  0.062
58471.06223  16.844  0.056
58471.0641  16.821  0.057
