#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4425.671435321109     All      1.2446354266103263         0.42768296363764335        0.7159436065302482        -0.2341590191785143        
Zeropoint     AB|MEGACAMPSF|i           3842.210779066183     All      0.9396371089235247         0.7151558792658719         -0.8653317439257752       -0.11173670311905018       
Zeropoint     AB|MEGACAMPSF|r           3142.0037396729845    All      -1.1894284275305254        -0.1451909971084575        0.1472518545401844        0.3467136594443235         
Check         All|All|All               All                   All      0.9948441080033258         0.9976478457950577         -0.0021362828553425084    0.0008179371467589847      
Lambda        AB|MEGACAMPSF|z           4425.671435321109     All      -0.00015354894745037357    -6.186022712548993e-05     -0.000446153015065657     9.956272723416493e-06      
Lambda        AB|MEGACAMPSF|i           3842.210779066183     All      0.0009933141286173996      0.0007829512135481649      -0.00192060534332455      -0.00015422991762368014    
Lambda        AB|MEGACAMPSF|r           3142.0037396729845    All      -0.0025441473895922943     -0.00030901453587993405    0.00015841594823482895    0.0007351256803324209      
MWEBV         All|All|All               All                   All      -0.6205615005113061        -1.582818312285994         0.10064646081509822       -0.3089473116101041        
Redshift      All|All|All               All                   All      5.120420586493982          0.7757253020020727         1.2183989756898594        -1.3608386400072958        
