#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54541.17  16.116  0.007
54542.06  15.986  0.006
54543.1  15.857  0.004
54545.18  15.664  0.007
54547.09  15.571  0.008
54548.08  15.553  0.005
54549.08  15.532  0.006
54551.19  15.559  0.004
54552.19  15.568  0.004
54570.05  16.703  0.007
54571.03  16.786  0.007
54573.06  16.961  0.006
54574.13  17.06  0.006
54575.1  17.134  0.009
54576.06  17.225  0.008
54582.08  17.71  0.006
54595.15  18.262  0.007
54606.0  18.468  0.038
54618.01  18.669  0.013
54625.98  18.796  0.016
54643.96  19.162  0.056
54645.96  19.123  0.044
