#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
54046.18  16.885  0.022
54048.32  16.691  0.021
54049.28  16.727  0.022
54052.25  17.156  0.024
54056.24  18.044  0.033
54060.28  18.602  0.053
54065.26  18.751  0.052
54066.33  18.782  0.04
54068.26  18.816  0.049
54071.17  18.904  0.051
54073.23  19.124  0.076
54076.22  19.033  0.063
54080.27  19.165  0.057
54084.18  19.281  0.06
54087.13  19.439  0.093
54092.18  19.428  0.07
54096.16  19.648  0.066
54099.13  19.803  0.095
