#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
54046.18  16.048  0.013
54048.32  15.578  0.007
54049.28  15.461  0.015
54052.25  15.508  0.016
54056.24  16.22  0.011
54060.28  16.829  0.028
54065.26  17.221  0.029
54066.33  17.25  0.032
54068.26  17.384  0.029
54071.17  17.521  0.025
54073.23  17.596  0.019
54076.22  17.693  0.022
54080.27  17.805  0.022
54084.18  18.006  0.043
54087.13  18.059  0.045
54092.18  18.199  0.061
54096.16  18.316  0.039
54099.13  18.403  0.024
54100.16  18.428  0.041
54104.22  18.486  0.034
54106.15  18.569  0.03
54108.15  18.636  0.065
54110.11  18.735  0.082
54118.18  18.752  0.038
54123.13  19.081  0.048
54127.19  19.178  0.044
54133.1  19.358  0.067
54143.07  19.686  0.103
54147.07  19.928  0.085
