#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57603.71801  14.742  0.03
57603.71916  14.745  0.029
57606.73389  14.874  0.036
57606.73503  14.874  0.037
57611.0359  14.847  0.03
57611.03705  14.851  0.028
57613.99829  14.944  0.029
57613.99943  14.942  0.029
57616.97848  15.193  0.031
57616.97963  15.195  0.031
57616.99399  15.163  0.03
57616.99513  15.18  0.03
57629.72839  15.325  0.029
57629.72954  15.337  0.03
57632.74425  15.327  0.031
57632.74538  15.34  0.03
57634.99562  15.322  0.031
57634.99677  15.329  0.03
57638.98516  15.473  0.033
57638.9863  15.463  0.033
