#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4857.200707437006     All      0.8629796864843617         0.206929471521633          -0.05809886974841433      -0.2162898241427562        
Zeropoint     AB|MEGACAMPSF|i           4207.791895929095     All      1.8959106322304944         0.8235762477108111         0.39941630570593745       -0.33147047252051137       
Zeropoint     AB|MEGACAMPSF|r           3448.3033754121398    All      -1.7586845852840391        -0.031126990556629153      -0.3366962360596594       0.5476971369339534         
Check         All|All|All               All                   All      1.0002057334308165         0.9993787286758149         0.0046211998978636926     -6.315972931414393e-05     
Lambda        AB|MEGACAMPSF|z           4857.200707437006     All      -0.00020780183940041235    -4.986819162103645e-05     -3.836082730835455e-05    4.9732317406557435e-05     
Lambda        AB|MEGACAMPSF|i           4207.791895929095     All      4.258754333958969e-05      5.083204938695506e-05      -0.0009247486666775837    -3.8581778920997914e-05    
Lambda        AB|MEGACAMPSF|r           3448.3033754121398    All      -0.00215216341133748       -0.00012614119500835928    -0.003285236400258139     0.0005133370780109953      
MWEBV         All|All|All               All                   All      -0.43199248797951273       -1.7822129997471237        0.030515834982419252      -0.43844946005700963       
Redshift      All|All|All               All                   All      1.1459412928219297         -0.3483149484608816        0.12034802314487485       -0.48135783782148645       
