#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|i           4131.3588793519575    All      1.7411325732277936         0.8632625501274305         0.07271076148606476        -0.28270640025302024       
Zeropoint     AB|MEGACAMPSF|z           4760.325406037339     All      0.9282126380672582         0.20630554388603173        0.01811666905411315        -0.23434042687974363       
Zeropoint     AB|MEGACAMPSF|r           3378.854050468822     All      -1.66929326500045          -0.07034012811875101       -0.08966998650019896       0.5168300810199257         
Check         All|All|All               All                   All      1.0000519462946014         0.9992279658947112         0.0011574440399789443      -0.00021674611283817313    
Lambda        AB|MEGACAMPSF|i           4131.3588793519575    All      0.0006779201178970612      0.00034599977931706373     -0.00021471286597970544    -0.00011769902319844205    
Lambda        AB|MEGACAMPSF|z           4760.325406037339     All      -0.00013784764453554716    -4.1674626936307117e-05    -0.0002909666260610928     1.8342211670641797e-05     
Lambda        AB|MEGACAMPSF|r           3378.854050468822     All      -0.0033261084448086625     -0.00019882960886687432    -0.0010801547054737734     0.0009704552577497986      
MWEBV         All|All|All               All                   All      -0.4572303250784322        -1.7296159879901296        0.011717998444495512       -0.4139349502035184        
Redshift      All|All|All               All                   All      0.3076284233750868         -0.8869471545171592        -0.2480646478770939        -0.40018255200371594       
