#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_B_thin
@MAGSYS  Linear_AB11_off
50077.299999999814  17.8824  0.02
50078.39000000013  17.713199999999997  0.02
50079.25  17.583199999999998  0.02
50081.16000000015  17.372  0.02
50087.220000000205  17.258  0.03
50088.20999999996  17.326  0.03
50089.24000000022  17.3352  0.02
50091.31999999983  17.4632  0.02
50095.200000000186  17.7296  0.02
50096.12000000011  17.7888  0.03
50099.080000000075  18.0668  0.03
50100.12000000011  18.1172  0.03
50101.10999999987  18.1672  0.02
50102.31999999983  18.2944  0.04
50106.29000000004  18.5888  0.02
50117.10999999987  19.4716  0.04
50129.08999999985  20.0028  0.02
50131.12999999989  19.9968  0.03
50162.14000000013  20.558799999999998  0.04
50182.14000000013  20.868  0.07
