#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_R_thin
@MAGSYS  Linear_AB11_off
50077.299999999814  16.782675  0.03
50078.39000000013  16.614825  0.03
50079.25  16.5116  0.03
50081.16000000015  16.316225  0.04
50087.220000000205  16.106225  0.03
50088.20999999996  16.126224999999998  0.03
50089.24000000022  16.125149999999998  0.03
50091.31999999983  16.13375  0.03
50095.200000000186  16.3673  0.03
50096.12000000011  16.42515  0.03
50099.080000000075  16.699775  0.03
50100.12000000011  16.71515  0.03
50101.10999999987  16.791925  0.03
50102.31999999983  16.851924999999998  0.04
50106.29000000004  16.94945  0.04
50117.10999999987  17.02675  0.03
50129.08999999985  17.676  0.04
50131.12999999989  17.774925  0.02
50162.14000000013  18.696325  0.03
