#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_I_thin
@MAGSYS  Linear_AB11_off
50077.299999999814  16.3826  0.03
50078.39000000013  16.253800000000002  0.03
50079.25  16.1874  0.02
50081.16000000015  16.0322  0.02
50087.220000000205  16.044800000000002  0.02
50088.20999999996  16.139  0.04
50089.24000000022  16.1184  0.02
50091.31999999983  16.1136  0.03
50095.200000000186  16.3784  0.03
50096.12000000011  16.4502  0.02
50099.080000000075  16.5954  0.05
50100.12000000011  16.6342  0.03
50101.10999999987  16.663  0.03
50102.31999999983  16.6912  0.03
50106.29000000004  16.618  0.03
50117.10999999987  16.346  0.05
50129.08999999985  17.012  0.02
50131.12999999989  17.155  0.05
50162.14000000013  18.2276  0.03
