#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA1_FLWO
@BAND  CfA1_FLWO_I_thick
@MAGSYS  Linear_AB11_off
49772.200000000186  15.2696  0.04
49773.299999999814  15.3256  0.04
49776.200000000186  15.4222  0.04
49779.10000000009  15.5264  0.05
49780.39999999991  15.557  0.04
49781.10000000009  15.594600000000002  0.04
49783.200000000186  15.730599999999999  0.04
49787.200000000186  15.9618  0.05
49791.200000000186  16.0304  0.07
49799.10000000009  15.739600000000001  0.05
49803.10000000009  15.791200000000002  0.05
49806.10000000009  15.9452  0.04
49810.299999999814  16.25  0.05
49812.10000000009  16.3418  0.05
49820.200000000186  16.8338  0.06
49828.200000000186  17.2016  0.1
49850.200000000186  18.397  0.09
49864.200000000186  18.7876  0.06
