#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_V
@MAGSYS  Linear_AB11_off
51915.45  17.607  0.057
51916.47  17.403  0.03
51925.54  16.455  0.019
51926.55  16.444  0.025
51927.46  16.423  0.012
51930.49  16.33  0.055
51931.5  16.459  0.015
51932.46  16.553  0.142
51937.47  16.772  0.037
51939.47  16.94  0.046
51941.49  17.106  0.036
51943.47  17.162  0.036
51945.33  17.286  0.047
51968.41  18.415  0.085
51975.38  18.508  0.131
51981.35  18.599  0.078
51985.33  18.843  0.191
