#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K2_R
@MAGSYS  Linear_AB11_off
51915.45  17.282  0.039
51916.47  17.018  0.042
51925.54  16.204  0.017
51926.55  16.204  0.024
51927.46  16.192  0.016
51929.54  16.154  0.046
51930.49  16.186  0.058
51931.5  16.219  0.023
51932.46  16.318  0.092
51937.47  16.637  0.025
51939.47  16.836  0.024
51941.49  16.945  0.027
51943.47  16.931  0.017
51945.33  16.98  0.023
51968.41  17.882  0.051
51975.38  17.872  0.085
51981.35  18.089  0.095
51985.33  18.209  0.124
