#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54181.2  15.862  0.006
54182.22  15.858  0.007
54185.12  15.94  0.005
54190.2  16.236  0.005
54194.07  16.58  0.006
54197.09  16.877  0.007
54203.25  17.489  0.008
54207.08  17.883  0.011
54213.03  18.356  0.011
54218.11  18.537  0.019
54224.03  18.724  0.025
54227.1  18.745  0.022
54229.05  18.83  0.013
54231.08  18.8  0.01
54236.0  18.927  0.012
54239.02  18.941  0.015
54243.06  19.009  0.018
54245.03  19.058  0.023
54258.99  19.248  0.017
