#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
54181.2  15.732  0.006
54182.22  15.713  0.006
54185.12  15.729  0.005
54190.2  16.076  0.005
54194.07  16.378  0.006
54197.09  16.474  0.007
54203.25  16.523  0.007
54207.08  16.675  0.007
54213.03  17.141  0.008
54218.11  17.433  0.009
54224.03  17.648  0.011
54227.1  17.76  0.01
54229.05  17.829  0.009
54231.08  17.877  0.01
54236.0  18.069  0.011
54239.02  18.184  0.01
54243.06  18.336  0.014
54245.03  18.377  0.015
54258.99  18.836  0.018
