#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
52669.34  17.517  0.032
52670.29  17.368  0.055
52671.27  17.123  0.088
52672.29  16.969  0.039
52673.36  16.819  0.018
52675.33  16.608  0.025
52676.3  16.559  0.015
52678.3  16.472  0.023
52679.31  16.495  0.021
52680.24  16.499  0.022
52682.3  16.541  0.018
52688.31  16.729  0.035
52690.33  16.823  0.038
52691.29  16.887  0.024
52692.23  16.962  0.027
52693.26  17.037  0.025
52698.27  17.557  0.04
52700.25  17.647  0.051
52702.29  17.737  0.055
52704.21  17.925  0.042
52706.2  18.047  0.061
52708.25  18.113  0.073
52714.23  18.472  0.117
52719.21  18.685  0.132
52723.2  18.887  0.1
52727.21  19.295  0.174
52733.26  19.275  0.152
