#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4427.988897711735     All      0.5712314047888526         0.169062511488427          -0.1299472036528959        -0.13679858638464898       
Zeropoint     AB|MEGACAMPSF|i           3840.7622593989217    All      1.8134101584113713         1.0538525329087278         0.2525853082991848         -0.2361411851028193        
Zeropoint     AB|MEGACAMPSF|r           3140.6620800319347    All      -1.3862163091111648        -0.22370738886721142       -0.12580028111160835       0.3730535119647111         
Check         All|All|All               All                   All      0.9984252540890591         0.9992076555299434         -0.0031621764653194384     0.00011374047724282965     
Lambda        AB|MEGACAMPSF|z           4427.988897711735     All      -1.1583061363347967e-05    -8.851444461206484e-06     -0.00017406267919799784    -6.877840439082809e-06     
Lambda        AB|MEGACAMPSF|i           3840.7622593989217    All      0.0020004665034164303      0.0011609784438810855      -0.0008841496153271164     -0.00031290441590721814    
Lambda        AB|MEGACAMPSF|r           3140.6620800319347    All      -0.0029230098267736824     -0.00047571211559648506    -0.0005118717448118224     0.000774322893204553       
MWEBV         All|All|All               All                   All      -0.7227006306049902        -1.6200925327725102        -0.028402864066408674      -0.2935775552262599        
Redshift      All|All|All               All                   All      3.4653196697903152         0.21270438658049784        0.3372152795680198         -1.0444354364524426        
