Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 54356.787922510535 0.3217426473614427
Redshift 0.179029 0 F
Color 0.1585756369988866 0.024325890346915572
X0 0.00010572726416535047 3.1571095425845966e-06
X1 1.8964322474141775 0.31121794873468384
RestFrameMag_0_UX 20.305806603949627 0.0
RestFrameMag_0_B 20.581647918893445 0.032421042574322545
RestFrameMag_0_V 20.379910436584503 0.0
RestFrameMag_0_R 20.33779975906302 0.0
CovDayMaxDayMax 0.10351833113114968 -1
CovDayMaxRestFrameMag_0_B 0.0011574784733642473 -1
CovDayMaxX1 0.014777266707256195 -1
CovDayMaxColor 0.00010369260587269613 -1
CovRestFrameMag_0_BDayMax 0.0011574784733642469 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0010511240016060348 -1
CovRestFrameMag_0_BX1 0.00634131395465352 -1
CovRestFrameMag_0_BColor 0.0004926676466962406 -1
CovX1DayMax 0.014777266707256195 -1
CovX1RestFrameMag_0_B 0.006341313954653522 -1
CovX1X1 0.09685661161462429 -1
CovX1Color 0.0009802924810621697 -1
CovColorDayMax 0.00010369260587269794 -1
CovColorRestFrameMag_0_B 0.0004926676466962414 -1
CovColorX1 0.0009802924810621819 -1
CovColorColor 0.0005917489411701602 -1

dmu_estimate 0.0795873016521846
FirstPhase  -8.88004070343668
LastPhase  41.963438973481175
LatestNegPhase  -7.155258700620022
EarliestPosPhase  1.2862902349829686
NightsNegPhase  2
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
