#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
56632.33  18.373  0.075
56634.3  17.285  0.036
56635.26  16.944  0.064
56636.28  16.58  0.018
56637.24  16.285  0.016
56638.28  15.993  0.015
56639.3  15.724  0.062
56640.29  15.596  0.059
56642.34  15.244  0.089
56643.33  14.908  0.15
56647.32  14.914  0.012
56648.3  14.887  0.013
56649.3  14.913  0.01
56650.32  14.885  0.011
56651.27  14.912  0.019
56652.26  14.938  0.01
56653.28  14.928  0.009
56654.26  14.97  0.009
56655.21  15.03  0.015
56656.28  15.073  0.012
56657.23  15.156  0.017
56658.24  15.228  0.011
56659.25  15.32  0.012
56660.21  15.36  0.019
56661.23  15.415  0.035
56663.22  15.49  0.011
56665.23  15.543  0.012
56667.24  15.608  0.018
56670.19  15.788  0.121
56672.25  15.704  0.018
56674.24  15.788  0.017
56676.23  15.899  0.015
56678.22  16.016  0.016
56680.2  16.15  0.015
56682.18  16.301  0.015
56684.19  16.432  0.016
56688.11  16.519  0.186
56689.16  16.667  0.031
56702.15  17.165  0.122
56709.12  17.327  0.124
56713.12  17.431  0.035
56724.13  17.366  0.282
56728.14  17.898  0.176
56730.14  18.007  0.196
