#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
56633.16973  17.963  0.03
56633.29427  17.921  0.032
56633.56672  17.739  0.031
56633.56921  17.829  0.031
56634.45581  17.312  0.031
56634.4583  17.308  0.03
56635.26564  17.038  0.029
56635.26812  17.0  0.029
56635.92762  16.774  0.027
56635.93009  16.771  0.028
56638.17096  16.097  0.028
56638.17344  16.084  0.031
56639.11863  15.842  0.027
56639.12111  15.85  0.027
56639.86182  15.72  0.026
56639.86429  15.721  0.027
56641.15722  15.479  0.027
56641.15971  15.477  0.027
56643.47173  15.196  0.03
56643.47259  15.194  0.031
56644.11181  15.108  0.027
56644.11269  15.13  0.028
56646.08222  14.971  0.027
56646.08308  14.991  0.027
56647.47396  14.924  0.028
56647.47483  14.928  0.031
56649.10348  14.943  0.028
56655.44687  14.7  0.026
56658.04688  15.141  0.025
56658.04773  15.145  0.027
56676.80515  15.726  0.028
56676.80602  15.505  0.027
56685.44036  16.85  0.029
56685.44159  16.861  0.028
56691.50669  17.031  0.029
56691.5079  17.045  0.029
56692.81054  17.039  0.038
56692.81175  17.121  0.04
56692.82569  17.052  0.037
56692.82691  17.086  0.035
56695.45426  17.176  0.031
56695.45548  17.133  0.031
56696.45101  17.168  0.03
56696.45257  17.189  0.031
56699.77553  17.236  0.04
56699.77709  17.251  0.04
56699.78699  17.296  0.038
56699.78855  17.338  0.038
56703.78956  17.345  0.041
56703.79113  17.339  0.044
56710.80147  17.534  0.034
56710.80303  17.502  0.035
56717.76976  17.733  0.033
56717.77132  17.704  0.032
56723.75678  17.883  0.041
56723.75834  17.838  0.04
56723.76838  17.864  0.042
56723.76994  17.802  0.039
