#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
56932.54142  16.957  0.01
56932.53891  16.945  0.012
56936.03969  17.182  0.028
56936.0422  17.157  0.022
56943.82785  18.055  0.041
56943.82535  18.066  0.038
56947.96332  18.536  0.04
56947.96058  18.513  0.041
56948.02463  18.588  0.065
56955.68463  19.23  0.09
56955.4571  18.977  0.121
56955.45459  19.36  0.181
56962.63335  19.54  0.116
56962.63701  19.585  0.14
56966.81298  19.605  0.218
56966.81663  19.896  0.226
56966.85835  20.144  0.443
