#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
54123.32  17.267  0.013
54125.38  17.071  0.036
54127.33  16.95  0.01
54128.35  16.995  0.008
54131.31  17.039  0.013
54133.31  17.185  0.012
54143.32  18.054  0.017
54147.26  18.271  0.03
54154.29  18.637  0.017
54158.29  18.869  0.02
54160.3  19.014  0.029
54161.23  19.032  0.027
54169.24  19.282  0.029
54174.28  19.571  0.036
54181.28  19.705  0.037
54185.24  19.846  0.049
54190.24  20.124  0.091
54199.21  20.2  0.064
54200.33  20.146  0.089
54203.3  20.316  0.055
54207.15  20.308  0.044
54213.17  20.535  0.047
